region_id,state,city,lat,lng,population
275,NY,Brooklyn,40.6501,-73.9496,2559903
276,NY,Buffalo,42.9016,-78.8487,914341
277,NY,Buffalo,42.9016,-78.8487,914341
278,NY,Manhattan,40.7834,-73.9662,1628706
279,NY,Manhattan,40.7834,-73.9662,1628706
280,NY,Manhattan,40.7834,-73.9662,1628706
281,NY,Manhattan,40.7834,-73.9662,1628706
282,NY,Middletown,41.4459,-74.4236,58592
283,NY,Mount Vernon,40.9136,-73.8291,67345
284,NY,Mount Vernon,40.9136,-73.8291,67345
285,NY,Mount Vernon,40.9136,-73.8291,67345
286,NY,Mount Vernon,40.9136,-73.8291,67345
287,NY,Mount Vernon,40.9136,-73.8291,67345
288,NY,Mount Vernon,40.9136,-73.8291,67345
289,NY,New Rochelle,40.9305,-73.7836,78557
290,NY,New Rochelle,40.9305,-73.7836,78557
291,NY,New York,40.6943,-73.9249,18713220
292,NY,New York,40.6943,-73.9249,18713220
293,NY,New York,40.6943,-73.9249,18713220
294,NY,New York,40.6943,-73.9249,18713220
295,NY,New York,40.6943,-73.9249,18713220
296,NY,Poughkeepsie,41.6949,-73.921,394760
297,NY,Poughkeepsie,41.6949,-73.921,394760
298,NY,Rochester,43.168,-77.6162,703952
299,NY,Rochester,43.168,-77.6162,703952
300,NY,Saratoga Springs,43.0674,-73.7775,68028
301,NY,Schenectady,42.8025,-73.9276,65273
302,NY,Schenectady,42.8025,-73.9276,65273
303,NY,Schenectady,42.8025,-73.9276,65273
304,NY,Schenectady,42.8025,-73.9276,65273
305,NY,Staten Island,40.5834,-74.1496,476143
306,NY,Staten Island,40.5834,-74.1496,476143
307,NY,Staten Island,40.5834,-74.1496,476143
308,NY,Syracuse,43.0409,-76.1438,404223
309,NY,White Plains,41.022,-73.7549,58109
310,NY,White Plains,41.022,-73.7549,58109
311,NY,White Plains,41.022,-73.7549,58109
312,NY,White Plains,41.022,-73.7549,58109
313,NY,White Plains,41.022,-73.7549,58109
314,NY,Yonkers,40.9466,-73.8674,200370
315,NY,Yonkers,40.9466,-73.8674,200370
316,NY,Yonkers,40.9466,-73.8674,200370
317,NY,Yonkers,40.9466,-73.8674,200370
318,NY,Yonkers,40.9466,-73.8674,200370
319,PA,Allentown,40.5961,-75.4756,683794
320,PA,Allentown,40.5961,-75.4756,683794
321,PA,Altoona,40.5082,-78.4007,74829
322,PA,Bethlehem,40.6266,-75.3679,75815
323,PA,Bethlehem,40.6266,-75.3679,75815
324,PA,Bethlehem,40.6266,-75.3679,75815
325,PA,Bethlehem,40.6266,-75.3679,75815
326,PA,Bethlehem,40.6266,-75.3679,75815
327,PA,Bethlehem,40.6266,-75.3679,75815
328,PA,Bethlehem,40.6266,-75.3679,75815
329,PA,Bloomsburg,41.0027,-76.4561,49840
330,PA,East Stroudsburg,41.0023,-75.1779,57577
331,PA,Erie,42.1168,-80.0733,184484
332,PA,Hanover,39.8117,-76.9835,68165
333,PA,Johnstown,40.3258,-78.9193,63141
334,PA,Johnstown,40.3258,-78.9193,63141
335,PA,Lancaster,40.0421,-76.3012,401524
336,PA,Lancaster,40.0421,-76.3012,401524
337,PA,Lebanon,40.3412,-76.4227,78302
338,PA,Levittown,40.1537,-74.85300000000001,51726
339,PA,Levittown,40.1537,-74.85300000000001,51726
340,PA,Philadelphia,40.0077,-75.1339,5649300
341,PA,Philadelphia,40.0077,-75.1339,5649300
342,PA,Pittsburgh,40.4396,-79.9762,1703266
343,PA,Pottstown,40.2507,-75.6444,108758
344,PA,Reading,40.34,-75.9267,267155
345,PA,State College,40.7909,-77.8568,87723
346,PA,Wilkes Barre,41.2468,-75.8759,40766
347,PA,Williamsport,41.2398,-77.0371,53861
348,PA,York,39.9651,-76.7315,233184
