event_link,event_loc_state,event_loc_city,event_street,Google_Map_Link
https://www.meetup.com/New-York-City-Couchsurfing-Meetup-Group/events/272601227,NY,White Plains,198 Central Avenue,https://www.google.com/maps/search/?api=1&query=198+Central+Avenue%2C+White+Plains%2C+NY%2C+10606%2C+us
https://www.meetup.com/Singles-NYC-International/events/275473516,NY,New York,95 Delancey Street (On the corner of Delancey & Ludlow),https://www.google.com/maps/search/?api=1&query=95+Delancey+Street+%28On+the+corner+of+Delancey+%26+Ludlow%29%2C+New+York%2C+NY%2C+us
https://www.meetup.com/westchester-vinecutters/events/275822921,NY,North White Plains,Fisher Lane,https://www.google.com/maps/search/?api=1&query=41.053730%2C-73.773224
https://www.meetup.com/meetup-group-EntkSMxo/events/275875083,NY,White Plains,350 Main St,https://www.google.com/maps/search/?api=1&query=350+Main+St%2C+350+Main+St%2C+White+Plains%2C+NY%2C+10601%2C+us&query_place_id=ChIJ1x_AiC2UwokROGKZXoa7Hl4
https://www.meetup.com/LA-VOZ-LATINA-TOASTMASTERS-CLUB/events/275897526,NY,Port Chester,19 Smith Street church is next to parking lot off westchester avenue,https://www.google.com/maps/search/?api=1&query=19+Smith+Street%2C+Port+Chester%2C+NY%2C+10573%2C+us
https://www.meetup.com/Master-Networks-New-York-Western-CT-Region/events/275906457,NY,White Plains,777 Westchester Ave Ground Floor,https://www.google.com/maps/search/?api=1&query=41.033985%2C-73.762909
https://www.meetup.com/Cereal-Entrepreneurs-Breakfast/events/272249858, , , , 
https://www.meetup.com/Capital-District-Kayakers/events/275804822,NY,Ballston,Outlet Rd,https://www.google.com/maps/search/?api=1&query=42.956944%2C-73.848206
https://www.meetup.com/ACappellaSingersofUpstateNY/events/275854160,NY,Saratoga Springs,50 Pine Rd,https://www.google.com/maps/search/?api=1&query=50+Pine+Rd%2C+Saratoga+Springs%2C+NY%2C+us
https://www.meetup.com/Public-Speaking-Leadership-in-NY-by-District-53-Toastmasters/events/275853563,NY,Malta,2911 State Highway 9,https://www.google.com/maps/search/?api=1&query=43.017357%2C-73.789696
https://www.meetup.com/ApolloMeteorNYC/events/275918194,NY,New York,Google Hangouts,https://www.google.com/maps/search/?api=1&query=Google+Hangouts%2C+New+York%2C+NY%2C+us
https://www.meetup.com/nycmesh/events/275737013,NY,Online,Online,https://www.google.com/maps/search/?api=1&query=40.804291%2C-73.936401
https://www.meetup.com/taichi-118/events/275874395,NY,Bronxville,"101 Pondfield Road West, 2nd Floor",https://www.google.com/maps/search/?api=1&query=40.945080%2C-73.843002
https://www.meetup.com/Phoenix-nation/events/275855694,NJ,Teaneck,N/A,https://www.google.com/maps/search/?api=1&query=N%2FA%2C+Teaneck%2C+nj%2C+07666%2C+us
https://www.meetup.com/flushingmeditation/events/275884100, , , , 
https://www.meetup.com/LoveMaze/events/275894183,NY,New York,Morningside Dr,https://www.google.com/maps/search/?api=1&query=40.806072%2C-73.958540
https://www.meetup.com/Palisades-Running-Club/events/275426532,NJ,Englewood Cliffs,"https://goo.gl/maps/sp6o3i2mPV8Mpq8K8 Englewood Boat Basin - parking lot near the ""Snack Shack""",https://www.google.com/maps/search/?api=1&query=40.876540%2C-73.946396
https://www.meetup.com/Pioneer-Shooting-Center-RT-Smoke-n-Guns/events/275895020,NY,Mount Vernon,2 South Sixth Avenue,https://www.google.com/maps/search/?api=1&query=2+South+Sixth+Avenue%2C+Mount+Vernon%2C+NY%2C+us
https://www.meetup.com/meetup-group-HrEHXOPJ/events/275853436,NY,New York,Pier 25 Hudson River Greenway,https://www.google.com/maps/search/?api=1&query=Pier+25+Hudson+River+Greenway%2C+New+York%2C+NY%2C+us
https://www.meetup.com/soccer-in-the-bronx/events/275891513,NY,The Bronx,,https://www.google.com/maps/search/?api=1&query=40.848259%2C-73.909752
https://www.meetup.com/Uptown-Soccer/events/275574350, , , , 
https://www.meetup.com/Weekly-Bootcamps/events/275876221,NJ,Dumont,,https://www.google.com/maps/search/?api=1&query=Dumont%2C+Dumont%2C+NJ%2C+07628%2C+us&query_place_id=ChIJOREUYyTwwokRVqfbw2R8b4k
https://www.meetup.com/Hamilton-Heights-Running-Group/events/275862739,NY,New York,Northwest Corner,https://www.google.com/maps/search/?api=1&query=40.828545%2C-73.945389
https://www.meetup.com/Brooklyn-Outdoor-Badminton/events/275547294,NY,New York,"132-68 34th Avenue, New York, NY 11354",https://www.google.com/maps/search/?api=1&query=132-68+34th+Avenue%2C+New+York%2C+NY+11354%2C+New+York%2C+NY%2C+11354%2C+us
https://www.meetup.com/NewYorkSoccer/events/275824798,NY,New York,New York. ,https://www.google.com/maps/search/?api=1&query=New+York.+%2C+New+York%2C+NY%2C+us
https://www.meetup.com/Socrates-Cafe-Teaneck/events/275419550,NJ,Teaneck,687 Larch Ave,https://www.google.com/maps/search/?api=1&query=40.888088%2C-74.026237
https://www.meetup.com/Romantic-Cooking-Club/events/275895104,NY,New York,Morningside Dr,https://www.google.com/maps/search/?api=1&query=40.806072%2C-73.958540
https://www.meetup.com/Bronx-Toastmasters-Club-of-Riverdale-Meetup/events/274795587,NY,"Riverdale, Bronx",5521 Mosholu Avenue ,https://www.google.com/maps/search/?api=1&query=40.903484%2C-73.903860
https://www.meetup.com/washington-heights-writers-group/events/275824818, , , , 
https://www.meetup.com/Russian-Brooklyn/events/275753024,NY,New York,805 Ft. Washington Ave Margaret Corbin Circle,https://www.google.com/maps/search/?api=1&query=805+Ft.+Washington+Ave%2C+New+York%2C+NY%2C+10040%2C+us
https://www.meetup.com/mandarinlearner-Meetup/events/275899295, , , , 
https://www.meetup.com/meetup-group-cNnMqDAv/events/275920235,NY,Hastings-On-Hudson,8 Main St,https://www.google.com/maps/search/?api=1&query=Upstream+Gallery%2C+8+Main+St%2C+Hastings-On-Hudson%2C+NY%2C+10706%2C+us&query_place_id=ChIJuf4Dm_PswokRuYKvzTGBAus
https://www.meetup.com/NY-Reggae-Dancehall-Things/events/275570385, ,New York,46 W 116 ST. ,https://www.google.com/maps/search/?api=1&query=40.801247%2C-73.948509
https://www.meetup.com/Artists-Meetup/events/275865117,NY,New York,158 E. 115th Street,https://www.google.com/maps/search/?api=1&query=40.797600%2C-73.941902
https://www.meetup.com/QueensLibertarians/events/275753509,NY,WHITESTONE,150-11 14th Avenue,https://www.google.com/maps/search/?api=1&query=40.789234%2C-73.813416
https://www.meetup.com/10000PBandJs/events/275834969, , , , 
https://www.meetup.com/KINGZ-A-Black-Gay-Collective/events/275806244,NY,New York ,2149 Frederick Douglass Blvd,https://www.google.com/maps/search/?api=1&query=2149+Frederick+Douglass+Blvd%2C+New+York+%2C+NY%2C+10026%2C+us
https://www.meetup.com/theloftlgbtq-center/events/275566888,NY,White Plains,252 Bryant Avenue,https://www.google.com/maps/search/?api=1&query=41.021423%2C-73.745840
https://www.meetup.com/Kick-Ass-Women-of-the-Bible/events/275864610,NY,New York,803 181st St @ Fort Washington Avenue,https://www.google.com/maps/search/?api=1&query=803+181st+St+%40+Fort+Washington+Avenue%2C+New+York%2C+NY%2C+us
https://www.meetup.com/Larchmont-Yoga-and-Mindfulness-Meetup/events/275888659,NY,Larchmont,2444 Boston Post Road,https://www.google.com/maps/search/?api=1&query=40.921860%2C-73.764519
https://www.meetup.com/NamasteBookshop/events/275834344,NY,New York,80 Fifth Avenue Suite 1104,https://www.google.com/maps/search/?api=1&query=80+Fifth+Avenue+Suite+1104%2C+New+York%2C+NY%2C+us
https://www.meetup.com/EthicalFocus/events/275399427,NJ,Teaneck,687 Larch Ave,https://www.google.com/maps/search/?api=1&query=40.888090%2C-74.026240
https://www.meetup.com/White-Plains-Zen-Meditation/events/275874278,NY,White Plains,82 Prospect St,https://www.google.com/maps/search/?api=1&query=82+Prospect+St%2C+White+Plains%2C+NY%2C+10606%2C+us
https://www.meetup.com/Rockland-Center-for-Spiritual-Living/events/275826769,NY,Tappan,32 Old Tappan Rd,https://www.google.com/maps/search/?api=1&query=41.023743%2C-73.950470
https://www.meetup.com/LongIslandForestTherapyWalks/events/275373702,NY,Sands Point,127 Middle Neck Rd,https://www.google.com/maps/search/?api=1&query=40.855950%2C-73.700530
https://www.meetup.com/Hoboken-Salsa-Dance-Lessons-Meetup/events/275602820, , , , 
https://www.meetup.com/North-Jersey-Salsa-Bachata-Classes-Outings/events/275602783, , , , 
https://www.meetup.com/crochet-471/events/275865143,NY,New York,158 E 115th St,https://www.google.com/maps/search/?api=1&query=East+Harlem+Neighborhood+Health+Action+Center%2C+158+E+115th+St%2C+New+York%2C+NY%2C+10029%2C+us&query_place_id=ChIJcdWICQb2wokR5p1lcQLBd9I
https://www.meetup.com/placesnyc/events/275468145,NY,Yonkers,Old Croton Aqueduct Trail,https://www.google.com/maps/search/?api=1&query=Old+Croton+Aqueduct+Trail%2C+Old+Croton+Aqueduct+Trail%2C+Yonkers%2C+NY%2C+10705%2C+us&query_place_id=EitPbGQgQ3JvdG9uIEFxdWVkdWN0IFRyYWlsLCBZb25rZXJzLCBOWSwgVVNBIi4qLAoUChIJZxnfdfHywokR685LYUXbCNASFAoSCaGvQwkIwMKJEaLa2KSEc5a-
https://www.meetup.com/Singles-NYC-International/events/275473516,NY,New York,95 Delancey Street (On the corner of Delancey & Ludlow),https://www.google.com/maps/search/?api=1&query=95+Delancey+Street+%28On+the+corner+of+Delancey+%26+Ludlow%29%2C+New+York%2C+NY%2C+us
https://www.meetup.com/New-York-City-Couchsurfing-Meetup-Group/events/272601227,NY,White Plains,198 Central Avenue,https://www.google.com/maps/search/?api=1&query=198+Central+Avenue%2C+White+Plains%2C+NY%2C+10606%2C+us
https://www.meetup.com/E-W-N-Y-C/events/275872515,NY,New York,123 W 115th St,https://www.google.com/maps/search/?api=1&query=Faces+NY%2C+123+W+115th+St%2C+New+York%2C+NY%2C+10026%2C+us&query_place_id=ChIJ1Uqi-xD2wokRoS8jC_p0DR0
https://www.meetup.com/Networking-parties/events/275875425,NY,NYC,TBA,https://www.google.com/maps/search/?api=1&query=40.812218%2C-73.950676
https://www.meetup.com/hikingmates/events/275718422,NY,Schenectady,93 W Campbell Rd,https://www.google.com/maps/search/?api=1&query=42.809135%2C-73.989970
https://www.meetup.com/Ballston-Lake-Self-Improvement-Meetup-Group/events/275075342,NY,Ballston Lake,9 Burning Bush Blvd,https://www.google.com/maps/search/?api=1&query=9+Burning+Bush+Blvd%2C+9+Burning+Bush+Blvd%2C+Ballston+Lake%2C+NY%2C+12019%2C+us&query_place_id=ChIJdwV8ihYV3okREhkFLlL4LYY
https://www.meetup.com/WALK-FOR-FUN-FITNESS-AND-FRIENDSHIP/events/275803792,NY,Schenectady,3437 Carman Road,https://www.google.com/maps/search/?api=1&query=3437+Carman+Road%2C+Schenectady%2C+NY%2C+12303%2C+us
https://www.meetup.com/Capital-Region-Outdoor-Pick-up-Games/events/275830455,NY,Schenectady,2072 Curry Rd,https://www.google.com/maps/search/?api=1&query=Mohonasen+High+School%2C+2072+Curry+Rd%2C+Schenectady%2C+NY%2C+12303%2C+us&query_place_id=ChIJx5GtR55x3okRoEK9vwx_Ah0
https://www.meetup.com/Language-Enthusiasts-of-the-Capital-Region/events/275012041,NY,Latham,3 Lear Jet Ln,https://www.google.com/maps/search/?api=1&query=42.753330%2C-73.781319
https://www.meetup.com/ACappellaSingersofUpstateNY/events/275874859,NY,Schenectady,811 N Brandywine Ave,https://www.google.com/maps/search/?api=1&query=42.807575%2C-73.916138
https://www.meetup.com/Albany-Game-Knight/events/275873666,NY,Albany,161 Washington Ave Ext,https://www.google.com/maps/search/?api=1&query=42.695354%2C-73.846321
https://www.meetup.com/CapitalRegionGameEnthusiasts/events/275855989,NY,Clifton Park,1668 U.S. 9,https://www.google.com/maps/search/?api=1&query=42.858265%2C-73.764275
https://www.meetup.com/Captial-District-Bible-Study/events/275876228,NY,Albany,1510 Central Ave Suite 107,https://www.google.com/maps/search/?api=1&query=42.712749%2C-73.828018
https://www.meetup.com/Public-Speaking-Leadership-in-NY-by-District-53-Toastmasters/events/275873587,NY,Colonie,2 Wall Street,https://www.google.com/maps/search/?api=1&query=42.742287%2C-73.841148
https://www.meetup.com/Adriondack-Hiking-Photography-Group/events/275666608,NY,Bolton Landing,Lake Shore Dr,https://www.google.com/maps/search/?api=1&query=Clay+Meadow+Trailhead%2C+Lake+Shore+Dr%2C+Bolton+Landing%2C+NY%2C+12814%2C+us&query_place_id=ChIJjXaK7AHl34kRE22hiuYgvtY
https://www.meetup.com/Public-Speaking-Leadership-in-NY-by-District-53-Toastmasters/events/275919441,NY,Glens Falls,251 Glen Street,https://www.google.com/maps/search/?api=1&query=43.310692%2C-73.645630
https://www.meetup.com/Elmira-New-York-Bible-Study/events/275919802,NY,Elmira,147 W Gray St,https://www.google.com/maps/search/?api=1&query=42.088955%2C-76.807312
https://www.meetup.com/30-somethings-outdoor-social-activities-group/events/275894354,NY,Islandia, Johnson Avenue,https://www.google.com/maps/search/?api=1&query=+Johnson+Avenue%2C+Islandia%2C+NY%2C+11749%2C+us
https://www.meetup.com/RISING-TOGETHER-EXPLORE-EXPAND-SHARE/events/275832347,NY,West Babylon,356A Sunrise Hwy,https://www.google.com/maps/search/?api=1&query=40.712234%2C-73.363820
https://www.meetup.com/Prenatal-Yoga-Long-Island-The-Yoga-Womb/events/275875493,NY,Lindenhurst,131 S Smith St,https://www.google.com/maps/search/?api=1&query=40.686771%2C-73.369835
https://www.meetup.com/Self-Improvement-through-Meditation/events/275877100,NY,Ronkonkoma,,https://www.google.com/maps/search/?api=1&query=40.806419%2C-73.124146
https://www.meetup.com/eastover2018/events/275873554, , , , 
https://www.meetup.com/Indoor-Pick-Up-Volleyball-in-Brentwood-NY/events/275645354,NY,Brentwood,1795 Brentwood Rd ,https://www.google.com/maps/search/?api=1&query=1795+Brentwood+Rd+%2C+Brentwood%2C+NY%2C+11717%2C+us
https://www.meetup.com/All-Island-Co-ed-Soccer-Club/events/273717463,NY,Deer Park,10 Dunton Avenue,https://www.google.com/maps/search/?api=1&query=40.768852%2C-73.294500
https://www.meetup.com/Long-Island-Soccer/events/275879781,NY,Farmingdale,875 Conklin St,https://www.google.com/maps/search/?api=1&query=40.737621%2C-73.429596
https://www.meetup.com/Centereach-French-Club-of-Long-Island/events/275875330,NY,Lake Grove,143 Alexander Avenue,https://www.google.com/maps/search/?api=1&query=143+Alexander+Avenue%2C+Lake+Grove%2C+NY%2C+11755%2C+us
https://www.meetup.com/Harbormen-Mens-Chorus-Setauket-NY-Singing-Group/events/275855755,NY,Stony Brook,380 Nicholls Rd,https://www.google.com/maps/search/?api=1&query=40.852371%2C-73.129982
https://www.meetup.com/meetup-group-xucgkbtq/events/275428295, , , , 
https://www.meetup.com/SuffolkRepublicans/events/275699001,NY,Smithtown,944 W Jericho Turnpike,https://www.google.com/maps/search/?api=1&query=944+W+Jericho+Turnpike%2C+944+W+Jericho+Turnpike%2C+Smithtown%2C+NY%2C+11787%2C+us&query_place_id=ChIJR8JOMpw66IkRpTcT56MI3SI
https://www.meetup.com/limovie/events/267759435,NY,Stony Brook,2196 Nesconset Hwy,https://www.google.com/maps/search/?api=1&query=AMC+Loews+Stony+Brook+17%2C+2196+Nesconset+Hwy%2C+Stony+Brook%2C+NY%2C+11790%2C+us&query_place_id=ChIJ5TRn1Po46IkRm-rftnpxKrM
https://www.meetup.com/meetup-group-xdubxozb/events/275872758,NY,St James,556 N Country Rd,https://www.google.com/maps/search/?api=1&query=40.887829%2C-73.154648
https://www.meetup.com/LongIslandForestTherapyWalks/events/275569790,NY,Great River,440 Montauk Hwy,https://www.google.com/maps/search/?api=1&query=40.735462%2C-73.162990
https://www.meetup.com/Port-Jefferson-Meditation-Meetup/events/275426730,NY,Bay Shore,135 East Main Street,https://www.google.com/maps/search/?api=1&query=135+East+Main+Street%2C+Bay+Shore%2C+ny%2C+11706%2C+us
https://www.meetup.com/WHITELIGHT-11-11-Spirituality-Group-Holbrook/events/275824653,NY,Smithtown ,"811 West Jericho Turnpike, suite 203-E",https://www.google.com/maps/search/?api=1&query=40.848106%2C-73.233704
https://www.meetup.com/Age-of-New-Beginnings/events/275781584,NY,Lake Ronkonkoma,161 Rose Drive,https://www.google.com/maps/search/?api=1&query=161+Rose+Drive%2C+Lake+Ronkonkoma%2C+NY%2C+us
https://www.meetup.com/Holtsville-UFO-ET-Phenomenon-Meetup/events/275828423, , , , 
https://www.meetup.com/Universally-Guided-by-Spirit/events/275836004, ,Sayville,46 Railroad Ave,https://www.google.com/maps/search/?api=1&query=46+Railroad+Ave%2C+Sayville%2C+NY%2C+US
https://www.meetup.com/Fun-Loving-Social-People/events/275875465,NY,Lake Ronkonkoma,161 Rose Drive,https://www.google.com/maps/search/?api=1&query=161+Rose+Drive%2C+Lake+Ronkonkoma%2C+NY%2C+us
https://www.meetup.com/Executive-Referral-Exchange-Chapter/events/275884247,NY,Huntington,1800 E Jericho Turnpike,https://www.google.com/maps/search/?api=1&query=Dix+Hills+Diner%2C+1800+E+Jericho+Turnpike%2C+Huntington%2C+NY%2C+11743%2C+us&query_place_id=ChIJxRDZFhIv6IkRVCXoEYe0x28
https://www.meetup.com/Business-Brunch-Alliance/events/275909319, ,Lake Grove,2211 Nesconset Hwy,https://www.google.com/maps/search/?api=1&query=2211+Nesconset+Hwy%2C+Lake+Grove%2C+NY%2C+US
https://www.meetup.com/Mid-Hudson-Gamers-Geeks/events/275852416,NY,Middletown,"1 Galleria Drive, Middletown, NY",https://www.google.com/maps/search/?api=1&query=1+Galleria+Drive%2C+Middletown%2C+NY%2C+Middletown%2C+NY%2C+10941%2C+us
https://www.meetup.com/Goshen-NY-knowledge-4-World-News-Natural-Health/events/275835851,NY,Goshen,,https://www.google.com/maps/search/?api=1&query=Goshen%2C+Goshen%2C+NY%2C+10924%2C+us&query_place_id=ChIJfYFgAhQsw4kRS4JgngIPdEI
https://www.meetup.com/shorewalkers-members-only/events/275845502,NY,Dobbs Ferry,Dobbs Ferry Train Station,https://www.google.com/maps/search/?api=1&query=Dobbs+Ferry+Train+Station%2C+Dobbs+Ferry%2C+NY%2C+23320%2C+us
https://www.meetup.com/Westchester-Putnam-Outdoor-N-More/events/275806782,NY,Pleasantville,988 Bedford Rd,https://www.google.com/maps/search/?api=1&query=41.123234%2C-73.812485
https://www.meetup.com/meetup-group-skZmcAHE/events/275909292,CT,Greenwich,,https://www.google.com/maps/search/?api=1&query=41.026241%2C-73.628197
https://www.meetup.com/taichi-118/events/275874395,NY,Bronxville,"101 Pondfield Road West, 2nd Floor",https://www.google.com/maps/search/?api=1&query=40.945080%2C-73.843002
https://www.meetup.com/Westchester-Over-50-Hiking-Arts-Entertainment/events/275886987,NY,Pleasantville,125 Phelps Way (route 117),https://www.google.com/maps/search/?api=1&query=41.111885%2C-73.837013
https://www.meetup.com/Pioneer-Shooting-Center-RT-Smoke-n-Guns/events/275895020,NY,Mount Vernon,2 South Sixth Avenue,https://www.google.com/maps/search/?api=1&query=2+South+Sixth+Avenue%2C+Mount+Vernon%2C+NY%2C+us
https://www.meetup.com/meetup-group-cNnMqDAv/events/275920235,NY,Hastings-On-Hudson,8 Main St,https://www.google.com/maps/search/?api=1&query=Upstream+Gallery%2C+8+Main+St%2C+Hastings-On-Hudson%2C+NY%2C+10706%2C+us&query_place_id=ChIJuf4Dm_PswokRuYKvzTGBAus
https://www.meetup.com/Golden-Apple-Chorus/events/275875804, ,Hawthorne,170 Bradhurst Avenue,https://www.google.com/maps/search/?api=1&query=170+Bradhurst+Avenue%2C+Hawthorne%2C+NY%2C+10532%2C+US
https://www.meetup.com/theloftlgbtq-center/events/275566888,NY,White Plains,252 Bryant Avenue,https://www.google.com/maps/search/?api=1&query=41.021423%2C-73.745840
https://www.meetup.com/Greenwich-s-Conscious-Community/events/275813410,CT,Greenwich,Send message to Organizer asking for the address,https://www.google.com/maps/search/?api=1&query=Send+message+to+Organizer+asking+for+the+address%2C+Greenwich%2C+ct%2C+06830%2C+us
https://www.meetup.com/White-Plains-Zen-Meditation/events/275874278,NY,White Plains,82 Prospect St,https://www.google.com/maps/search/?api=1&query=82+Prospect+St%2C+White+Plains%2C+NY%2C+10606%2C+us
https://www.meetup.com/Larchmont-Yoga-and-Mindfulness-Meetup/events/275888659,NY,Larchmont,2444 Boston Post Road,https://www.google.com/maps/search/?api=1&query=40.921860%2C-73.764519
https://www.meetup.com/Rockland-Center-for-Spiritual-Living/events/275826769,NY,Tappan,32 Old Tappan Rd,https://www.google.com/maps/search/?api=1&query=41.023743%2C-73.950470
https://www.meetup.com/Greenwich-Ballroom-Dancing-Meetup/events/275414737,CT,Greenwich,259 east Putnam avenue,https://www.google.com/maps/search/?api=1&query=259+east+Putnam+avenue%2C+Greenwich%2C+CT%2C+us
https://www.meetup.com/MY-ON2-CREW-NYACK/events/275885216,NY,Nyack,39 Hudson Ave,https://www.google.com/maps/search/?api=1&query=41.088490%2C-73.919472
https://www.meetup.com/DancersArt/events/274911997,NY,Nyack,142 Main Street (corner of Franklin and Main - the entrance is off the rear parking lot),https://www.google.com/maps/search/?api=1&query=142+Main+Street+%28corner+of+Franklin+and+Main+-+the+entrance+is+off+the+rear+parking+lot%29%2C+Nyack%2C+NY%2C+us
https://www.meetup.com/Ithaca-Bible-Study/events/275874376,NY,Ithaca,748 S Meadow St,https://www.google.com/maps/search/?api=1&query=42.429054%2C-76.508331
https://www.meetup.com/Hudson-Valley-Lodge-of-Sons-of-Norway/events/274668973,NY,Saugerties,80 Patch Rd,https://www.google.com/maps/search/?api=1&query=Elvedal+Sons+Of+Norway%2C+80+Patch+Rd%2C+Saugerties%2C+NY%2C+12477%2C+us&query_place_id=ChIJuc5o4_On3YkRsejPv4yUnhE
https://www.meetup.com/Hudson-Valley-NORML-Exploratory-Meeting/events/275528678,NY,Kingston,55 Franklin St,https://www.google.com/maps/search/?api=1&query=41.929756%2C-74.010760
https://www.meetup.com/Hudson-Valley-New-Economy-Meetup/events/275871509,NY,Kingston,65 St James St,https://www.google.com/maps/search/?api=1&query=41.931339%2C-74.013840
https://www.meetup.com/SPIN-Single-People-in-the-Northeast/events/275842024,PA,Philadelphia,4800 Grant Ave,https://www.google.com/maps/search/?api=1&query=4800+Grant+Ave%2C+Philadelphia%2C+PA%2C+19114%2C+us
https://www.meetup.com/Outdoor-Club-of-South-Jersey-Hiking/events/275812265,NJ,Palmyra, Route 73 North,https://www.google.com/maps/search/?api=1&query=40.008255%2C-75.041610
https://www.meetup.com/meetup-group-qFFVRaTh/events/274302396, ,Bensalem,660 Neshaminy Mall,https://www.google.com/maps/search/?api=1&query=660+Neshaminy+Mall%2C+Bensalem%2C+PA%2C+US
https://www.meetup.com/Northeast-Racquet-Club-Pickleball/events/275349569,PA,Philadelphia,9389 Krewstown Rd.,https://www.google.com/maps/search/?api=1&query=40.088620%2C-75.043560
https://www.meetup.com/Willingboro-Pickleball-Meetup/events/275910376,NJ,Willingboro,429 John F Kennedy Way,https://www.google.com/maps/search/?api=1&query=40.031273%2C-74.882810
https://www.meetup.com/Morrisville-Playing-Pickleball-Meetup/events/275728257,PA,Morrisville,Cardinal Dr,https://www.google.com/maps/search/?api=1&query=40.219948%2C-74.874880
https://www.meetup.com/meetup-group-NNCfWXPT/events/275875634, ,Philadelphia,1201 East Wyoming Avenue,https://www.google.com/maps/search/?api=1&query=40.019108%2C-75.101463
https://www.meetup.com/Lower-Bucks-Creative-Writers/events/275896274,PA,Bucks County,"400 N Oxford Valley Rd, Langhorne, PA 19047",https://www.google.com/maps/search/?api=1&query=400+N+Oxford+Valley+Rd%2C+Langhorne%2C+PA+19047%2C+Bucks+County%2C+PA%2C+us
https://www.meetup.com/BucksMont-Squires-of-Song/events/275876162,PA,Langhorne,301 E. Maple Ave,https://www.google.com/maps/search/?api=1&query=40.177586%2C-74.913460
https://www.meetup.com/LGBT-Bookworms/events/275282861, , , , 
https://www.meetup.com/Angels-Galore-Bensalem-Meetup/events/275582229, , , , 
https://www.meetup.com/BFC-Believing-Faithfully-In-Christ-Fellowship-Ministry/events/275887226,PA,Horsham,413 Avenue E,https://www.google.com/maps/search/?api=1&query=40.180851%2C-75.136154
https://www.meetup.com/Relationship-Toolbox-workshops-spiritual-healing-group/events/275854464, , , , 
https://www.meetup.com/SpiritualEvolutionGroup/events/275887155,PA,Horsham,457 Easton rd,https://www.google.com/maps/search/?api=1&query=40.180759%2C-75.131165
https://www.meetup.com/Live-Love-Laugh-at-Soulutions-of-Newtown/events/275898470,PA,Newtown,126 N. State St.,https://www.google.com/maps/search/?api=1&query=40.231380%2C-74.936661
https://www.meetup.com/spirituallife/events/275919391,PA,Philadelphia,6901 Castor ave,https://www.google.com/maps/search/?api=1&query=6901+Castor+ave%2C+Philadelphia%2C+PA%2C+us
https://www.meetup.com/phillysocialmeetup/events/275791957,PA,Bristol,4010 New Falls Rd,https://www.google.com/maps/search/?api=1&query=La+Luna+Dance+Studio%2C+4010+New+Falls+Rd%2C+Bristol%2C+PA%2C+19007%2C+us&query_place_id=ChIJMZ1FnaFNwYkRmBVX-VDCew0
https://www.meetup.com/The-Lonely-Island/events/274690422,NJ,Pennsauken Township,1585 NJ-73,https://www.google.com/maps/search/?api=1&query=39.984707%2C-75.020569
https://www.meetup.com/Bryan-Hughes-Business-Connections/events/275706393,PA,"Huntingdon Valley, Pa 19006",1902 County Line Rd,https://www.google.com/maps/search/?api=1&query=40.167160%2C-75.064423
https://www.meetup.com/Richboro-BNI/events/275866913,PA,Richboro,990 2nd Street Pike,https://www.google.com/maps/search/?api=1&query=990+2nd+Street+Pike%2C+Richboro%2C+PA%2C+18954%2C+us
https://www.meetup.com/Lower-Bucks-Networking-Association-Meetup-Group/events/275867314,PA,Bensalem,2495 Street Rd,https://www.google.com/maps/search/?api=1&query=40.106808%2C-74.950928
https://www.meetup.com/Le-Tip-of-Ambler/events/275908017,PA,Glenside,501 Easton Rd,https://www.google.com/maps/search/?api=1&query=40.092308%2C-75.161453
https://www.meetup.com/Lower-Bucks-Business-Connections/events/275863236,PA,Langhorne,1262 Wood Lane  Ste 106/107,https://www.google.com/maps/search/?api=1&query=1262+Wood+Lane++Ste+106%2F107%2C+Langhorne%2C+PA%2C+us
https://www.meetup.com/King-of-Prussia-Area-Toastmasters-Clubs/events/275875778,PA,Philadelphia,Zoom,https://www.google.com/maps/search/?api=1&query=40.026096%2C-75.030731
https://www.meetup.com/Trenton-NJ-Area-Toastmasters-Clubs/events/275875780,PA,Philadelphia,Zoom,https://www.google.com/maps/search/?api=1&query=40.026096%2C-75.030731
https://www.meetup.com/Innovative-Networking-Professionals-INP-Chestnut-Hill/events/275858360,PA,Philadelphia,https://zoom.us/j/3820324647,https://www.google.com/maps/search/?api=1&query=https%3A%2F%2Fzoom.us%2Fj%2F3820324647%2C+Philadelphia%2C+pa%2C+19134%2C+us
https://www.meetup.com/Philadelphia-Investing-Meetup/events/275896231, , , , 
https://www.meetup.com/Innovative-Networking-Professionals-INP-South-Philly/events/275890405,PA,Philadelphia,https://zoom.us/j/3820324647,https://www.google.com/maps/search/?api=1&query=https%3A%2F%2Fzoom.us%2Fj%2F3820324647%2C+Philadelphia%2C+pa%2C+19134%2C+us
https://www.meetup.com/PhillyApartments/events/271341889, , , , 
https://www.meetup.com/pittsburgh-walking-meetup-group/events/275660581,PA,Pittsburgh,,https://www.google.com/maps/search/?api=1&query=40.432766%2C-79.937470
https://www.meetup.com/meetup-group-pHMiaYBJ/events/275156106,PA,Pittsburgh,2141 Mary St,https://www.google.com/maps/search/?api=1&query=40.426373%2C-79.975128
https://www.meetup.com/Pittsburgh-Three-Rivers-Inline-Club/events/275823284,PA,Pittsburgh,Eliza Furnace Trail,https://www.google.com/maps/search/?api=1&query=40.426102%2C-79.953392
