0,NJ,Trenton,THURSDAY AFTERNOON AEROBIC HIKE ,Washington Crossing Park Association of NJ,8,40.2236,-74.7641,290716,https://www.meetup.com/washingtoncrossingstatepark/events/275752986,NJ,Titusville,355 Washington Crossing Pennington Rd.,https://www.google.com/maps/search/?api=1&query=40.313763%2C-74.862940
1,NJ,Trenton,Fly-In at Ellisdale Fields,NJ Drone User Group,1,40.2236,-74.7641,290716,https://www.meetup.com/NJ-Dug/events/275376752,NJ,Chesterfield ,410 Ellisdale Road,https://www.google.com/maps/search/?api=1&query=40.145592%2C-74.635338
2,NJ,Trenton,SMART RECOVERY at LifeBack,S.M.A.R.T. Recovery at LifeBack,1,40.2236,-74.7641,290716,https://www.meetup.com/S-M-A-R-T-Recovery-at-LifeBack/events/275708707,NJ,Lawrence Township,4 Princess Rd,https://www.google.com/maps/search/?api=1&query=40.285095%2C-74.709435
3,NJ,Trenton,Lifeback's Helping Families Affected By Addiction,Lifeback's Helping Families Affected By Addiction,1,40.2236,-74.7641,290716,https://www.meetup.com/Lifebacks-Helping-Families-Affected-By-Addiction/events/275756516,NJ,Lawrence Township,4 Princess Rd,https://www.google.com/maps/search/?api=1&query=40.285095%2C-74.709435
4,NJ,Trenton,Flying Solo Support Group,Flying Solo Support Group,1,40.2236,-74.7641,290716,https://www.meetup.com/meetup-group-uLdxSObt/events/275759437,PA,Newtown,25 N. Chancellor St. ,https://www.google.com/maps/search/?api=1&query=25+N.+Chancellor+St.+%2C+Newtown%2C+PA%2C+18940%2C+us
5,NJ,Trenton,New! Online Zoom Yoga classes at Princeton Yoga,Princeton Yoga,1,40.2236,-74.7641,290716,https://www.meetup.com/Princeton-Yoga/events/275736086,NJ,Skillman,"88 Orchard Road, Princeton Area",https://www.google.com/maps/search/?api=1&query=40.346752%2C-74.670860
6,NJ,Trenton,New online Zoom classes at Princeton Yoga!,PrincetonYoga,1,40.2236,-74.7641,290716,https://www.meetup.com/PrincetonYogaCenter/events/275773061,NJ,Skillman,"88 Orchard Road, Princeton Area",https://www.google.com/maps/search/?api=1&query=88+Orchard+Road%2C+Princeton+Area%2C+Skillman%2C+NJ%2C+08540%2C+us
7,NJ,Trenton,LMT Outdoor Pickelball - Intermediates ,Lower Makefield Township Pickleball Meetup,18,40.2236,-74.7641,290716,https://www.meetup.com/Morrisville-Playing-Pickleball-Meetup/events/275727898,PA,Morrisville,Cardinal Dr,https://www.google.com/maps/search/?api=1&query=40.219948%2C-74.874880
8,NJ,Trenton,Winter Hike At 5 Mile Woods,Senior Sunrise Walkers,1,40.2236,-74.7641,290716,https://www.meetup.com/Senior-Sunrise-Walkers/events/275743637,PA,Yardley,1305 Big Oak Rd,https://www.google.com/maps/search/?api=1&query=40.204163%2C-74.850080
